Sales,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,City_Grouped_Springfield,Sales_per_Product
1079.85,2,2018,9,14,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,887.8766666666667
70.98,2,2018,9,14,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,310.53749999999997
29.95,2,2018,9,14,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,25.956666666666667
589.41,2,2018,9,14,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,408.94866666666667
9.648,4,2017,6,7,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,7.336499999999999
400.784,2,2018,6,25,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,1841.1015
53.72,1,2018,8,26,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,20,False,False,False,False,True,False,False,False,False,False,39.52257142857143
31.008,2,2017,8,26,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,8,False,False,False,False,True,False,False,False,False,False,95.608
61.12,0,2017,11,18,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,36.672
195.136,5,2018,4,17,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,214.64960000000002
121.536,5,2018,7,23,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,False,False,False,False,True,False,False,False,False,False,161.79479999999998
17.472,4,2015,5,11,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,16.016000000000002
104.58,4,2015,5,11,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,131.887
24.7,4,2017,7,28,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,36.062
302.72,4,2017,7,28,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,514.624
8.56,5,2018,9,14,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,17.12
11.56,5,2018,9,14,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,True,False,False,False,False,False,False,23.12
25.86,5,2018,1,24,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,37.497
276.784,5,2018,1,24,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,404.364125
110.352,5,2018,1,24,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,124.146
60.84,4,2016,9,19,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,52.728
35.208,4,2016,4,14,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,35,False,False,False,False,False,False,False,False,False,True,112.2255
41.472,3,2018,5,8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,23.698285714285714
239.5,5,2017,9,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2,False,False,False,False,True,False,False,False,False,False,130.28799999999998
34.2,3,2015,5,19,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,44,False,False,False,False,True,False,False,False,False,False,29.64
376.866,6,2017,6,17,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False,785.1375
197.72,3,2016,11,2,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44,False,False,False,False,True,False,False,False,False,False,197.72
70.72,5,2018,11,4,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,33,False,False,False,False,True,False,False,False,False,False,80.36363636363636
194.352,5,2018,11,4,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,33,False,False,False,False,True,False,False,False,False,False,204.4745
21.6,3,2018,12,5,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,17.040000000000003
11.07,3,2018,12,5,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,11.439
282.84,3,2017,5,16,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,152.73359999999997
27.72,3,2017,5,16,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,18.233600000000003
11.68,6,2018,10,24,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,22,False,False,False,False,True,False,False,False,False,False,16.42326086956522
239.984,4,2017,9,18,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,335.97760000000005
22.98,2,2015,11,11,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,66.31371428571428
102.13,2,2015,11,11,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,44.25633333333334
2033.584,2,2015,11,11,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,2745.3384
5.76,7,2017,8,22,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,6.336
899.982,5,2018,11,16,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,33,False,False,False,False,True,False,False,False,False,False,1271.403142857143
86.352,5,2018,11,16,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,33,False,False,False,False,True,False,False,False,False,False,117.53466666666667
