Order_Year,Order_Month,Sales,Region_East,Region_South,Region_West,City_Grouped_Columbus,City_Grouped_Detroit,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,Pname
2016,5,63.68,True,False,False,False,False,False,False,True,False,False,False,False,False,355
2017,4,25.472,True,False,False,False,False,False,False,False,False,True,False,False,False,355
2015,11,29.22,False,False,False,False,False,False,False,False,True,False,False,False,False,355
2014,7,77.92,False,False,True,False,False,False,False,False,False,False,False,True,False,355
2017,7,23.88,False,False,True,False,False,False,False,False,False,False,False,False,True,355
2017,12,23.376,False,False,True,False,False,False,False,False,True,False,False,False,False,355
2015,5,22.288,False,False,False,False,False,False,False,False,True,False,False,False,False,355
2017,5,7.996,False,False,False,False,False,False,False,False,True,False,False,False,False,356
2017,11,15.992,False,False,False,False,False,False,False,False,True,False,False,False,False,356
2017,6,31.984,False,True,False,False,False,False,False,False,True,False,False,False,False,356
2017,11,15.992,False,True,False,False,False,False,False,False,True,False,False,False,False,356
2016,9,39.98,True,False,False,False,False,False,False,True,False,False,False,False,False,356
2014,9,31.984,False,True,False,False,False,False,False,False,True,False,False,False,False,356
2016,9,83.952,False,False,False,False,False,False,False,False,True,False,False,False,False,357
2015,9,55.968,False,True,False,False,False,False,False,False,True,False,False,False,False,357
2016,10,139.92,False,False,False,False,False,False,False,False,True,False,False,False,False,357
2015,4,209.88,False,True,False,False,False,False,False,False,True,False,False,False,False,357
2016,11,209.88,False,False,True,False,False,False,False,False,False,False,False,False,True,357
2017,11,139.92,False,False,True,False,False,False,False,False,False,False,False,False,True,357
2017,12,629.64,False,False,True,False,False,False,False,False,True,False,False,False,False,357
2017,12,508.704,False,False,True,False,False,False,False,False,True,False,False,False,False,358
2016,5,211.96,True,False,False,False,False,False,False,False,True,False,False,False,False,358
2017,11,339.136,False,True,False,False,False,False,False,False,True,False,False,False,False,358
2015,8,254.352,True,False,False,False,False,False,False,False,False,True,False,False,False,358
2017,4,254.352,True,False,False,False,False,False,False,False,False,True,False,False,False,358
2016,10,169.568,False,False,True,False,False,False,False,False,True,False,False,False,False,358
2017,9,529.9,False,False,True,False,False,False,False,False,False,False,False,True,False,358
2014,11,410.352,False,True,False,False,False,False,False,False,True,False,False,False,False,359
2014,11,273.568,True,False,False,False,False,False,False,False,False,True,False,False,False,359
2015,4,547.136,True,False,False,False,False,False,False,False,False,True,False,False,False,359
2015,12,547.136,True,False,False,False,False,False,False,False,False,True,False,False,False,359
2017,11,341.96,False,False,False,False,False,False,False,False,True,False,False,False,False,359
2015,4,1196.86,False,True,False,False,False,False,False,False,True,False,False,False,False,359
2015,12,275.88,False,True,False,True,False,False,False,False,False,False,False,False,False,360
2017,2,91.96,False,False,True,False,False,False,False,False,True,False,False,False,False,360
2014,4,91.96,False,False,True,False,False,False,True,False,False,False,False,False,False,360
2016,1,45.98,True,False,False,False,False,False,False,True,False,False,False,False,False,360
2017,7,183.92,True,False,False,False,False,False,False,True,False,False,False,False,False,360
2015,3,91.96,False,False,True,False,False,False,False,False,False,False,True,False,False,360
2017,4,220.704,False,True,False,False,False,False,False,False,True,False,False,False,False,360
2015,12,212.13,False,False,False,False,True,False,False,False,False,False,False,False,False,361
2014,12,56.568,False,False,False,False,False,False,False,False,True,False,False,False,False,361
2017,1,141.42,False,False,False,False,False,False,False,False,True,False,False,False,False,361
2016,5,282.84,False,False,True,False,False,False,True,False,False,False,False,False,False,361
2014,9,70.71,True,False,False,False,False,False,False,False,True,False,False,False,False,361
2016,11,242.176,False,False,False,False,False,False,False,False,True,False,False,False,False,362
2016,7,302.72,False,False,False,False,False,False,False,False,True,False,False,False,False,362
2016,10,756.8,True,False,False,False,False,False,False,False,True,False,False,False,False,362
2016,11,756.8,False,True,False,False,False,False,False,False,True,False,False,False,False,362
2017,9,47.94,False,False,True,False,False,False,True,False,False,False,False,False,False,363
2016,12,31.96,False,False,True,False,False,False,False,False,True,False,False,False,False,363
2014,10,63.92,False,False,True,False,False,False,False,False,False,False,False,False,True,363
2016,11,31.96,False,False,True,False,False,False,False,False,False,False,False,False,True,363
2014,10,129.92,False,True,False,False,False,False,False,False,True,False,False,False,False,364
2014,12,38.976,False,False,False,False,False,False,False,False,False,False,False,False,False,364
2017,4,77.952,False,True,False,False,False,False,False,False,True,False,False,False,False,364
2015,11,64.96,False,False,False,False,False,True,False,False,False,False,False,False,False,364
2017,8,129.92,False,False,True,False,False,False,False,False,True,False,False,False,False,364
2015,8,25.984,True,False,False,False,False,False,False,False,True,False,False,False,False,364
2016,1,322.59,True,False,False,False,False,False,False,False,True,False,False,False,False,365
2015,11,322.59,True,False,False,False,False,False,False,False,True,False,False,False,False,365
2017,2,107.53,False,False,True,False,False,False,False,False,False,False,False,False,True,365
2017,4,258.072,False,True,False,False,False,False,False,False,True,False,False,False,False,365
2015,5,51.56,False,False,False,False,False,False,False,False,False,False,False,False,False,366
2017,12,128.9,False,False,True,False,False,False,False,False,True,False,False,False,False,366
2017,8,121.3,False,False,False,True,False,False,False,False,False,False,False,False,False,367
2015,10,72.78,False,False,False,False,False,False,False,False,True,False,False,False,False,367
2017,7,545.85,False,False,True,False,False,False,False,False,True,False,False,False,False,367
2015,4,97.04,False,True,False,False,False,False,False,False,True,False,False,False,False,367
2017,12,181.95,True,False,False,False,False,False,False,False,True,False,False,False,False,367
2014,4,303.25,False,False,True,False,False,False,False,False,True,False,False,False,False,367
2017,11,113.568,False,False,True,False,False,False,False,False,True,False,False,False,False,368
2015,8,212.94,False,False,False,False,False,False,False,False,True,False,False,False,False,368
2015,11,141.96,False,False,True,False,False,False,False,False,False,False,False,False,True,368
2015,5,41.568,True,False,False,True,False,False,False,False,False,False,False,False,False,369
2015,11,38.97,True,False,False,False,False,False,False,False,True,False,False,False,False,369
2017,12,12.99,True,False,False,False,False,False,False,False,True,False,False,False,False,369
2015,9,67.96,False,True,False,False,False,False,False,False,True,False,False,False,False,370
2017,12,13.592,False,False,False,False,False,True,False,False,False,False,False,False,False,370
2017,11,50.97,True,False,False,False,False,False,False,True,False,False,False,False,False,370
2017,5,13.592,False,False,True,False,False,False,False,False,True,False,False,False,False,370
2015,9,44.67,False,False,True,False,False,False,False,False,True,False,False,False,False,371
2017,2,44.67,False,False,True,False,False,False,True,False,False,False,False,False,False,371
2017,4,74.45,True,False,False,False,False,False,False,False,True,False,False,False,False,371
2014,11,89.34,True,False,False,False,False,False,False,True,False,False,False,False,False,371
2017,3,29.78,True,False,False,False,False,False,False,True,False,False,False,False,False,371
2014,7,134.01,False,False,True,False,False,False,False,False,True,False,False,False,False,371
2015,8,104.23,False,False,True,False,False,False,False,False,True,False,False,False,False,371
2017,7,14.89,True,False,False,False,False,False,False,False,True,False,False,False,False,371
2017,12,99.95,False,False,False,False,False,False,False,False,True,False,False,False,False,372
2017,7,39.98,True,False,False,False,False,False,False,False,True,False,False,False,False,372
2014,7,31.984,True,False,False,False,False,False,False,False,False,True,False,False,False,372
2017,9,127.936,True,False,False,False,False,False,False,False,False,True,False,False,False,372
2015,11,63.824,True,False,False,False,False,False,False,False,True,False,False,False,False,373
2016,4,79.12,False,True,False,False,False,False,False,False,True,False,False,False,False,374
2017,12,79.12,True,False,False,False,False,False,False,False,False,True,False,False,False,374
2016,9,94.68,False,False,True,False,False,False,True,False,False,False,False,False,False,375
2014,1,25.248,False,True,False,False,False,False,False,False,True,False,False,False,False,375
2016,11,50.496,False,True,False,False,False,False,False,False,True,False,False,False,False,375
2015,8,31.56,False,False,True,False,False,False,False,False,True,False,False,False,False,375
2016,4,31.56,False,False,True,False,False,False,False,False,False,False,False,True,False,375
2016,11,31.56,True,False,False,False,False,False,False,False,True,False,False,False,False,375
2016,1,54.992,True,False,False,True,False,False,False,False,False,False,False,False,False,376
